postcode,lat,long
B6 5SN,52.501841,-1.87583
SE1P 5RA,51.492761,-0.080152
BL6 5NA,53.597772,-2.541292
FK2 0EB,55.973868,-3.735116
SK8 6JL,53.368313,-2.200052
NP12 0DF,51.6709,-3.186526
BN16 3RP,50.814675,-0.494977
EX4 4EX,50.728033,-3.532222
WV16 6AS,52.444582,-2.439808
S80 2RE,53.297002,-1.104163
SA5 7BG,51.643656,-3.962803
RG23 7EW,51.23442,-1.179763
PE30 9FQ,52.757455,0.400617
W8 5JU,51.495832,-0.188965
EH32 0JY,55.970349,-2.964355
IP28 6LD,52.272162,0.689246
HU17 8PA,53.829396,-0.43919
CA14 5TA,54.596663,-3.539839
HU6 9RF,53.785669,-0.377305
SY16 2NW,52.515377,-3.316331
LE2 0AF,52.635015,-1.115126
TF10 7RF,52.772206,-2.370165
M24 1BS,53.547797,-2.192266
BT60 4QD,54.377208,-6.773041
WA4 6DU,53.376456,-2.584928
KT2 6BU,51.413553,-0.290308
ST3 9GH,52.981082,-2.115907
ML5 2EU,55.868636,-4.042047
G71 5DD,55.829359,-4.054629
M8 0PN,53.505119,-2.238072
M27 8QB,53.52259,-2.326633
SW16 5TY,51.412578,-0.128782
TS25 1LY,54.66449,-1.21809
BT34 4JY,54.068567,-6.045448
E13 8QP,51.522463,0.02836
HP22 5FH,51.769432,-0.728696
SE3 9NF,51.455598,0.025985
CB4 1NT,52.217966,0.144358
B77 3BG,52.634993,-1.652113
BL9 0UE,53.584572,-2.299982
B44 8WF,52.540077,-1.887444
CV2 1SU,52.439487,-1.461782
CH66 1RX,53.289282,-2.932619
WV14 9NQ,52.550297,-2.09384
BT47 4DG,54.869258,-7.021753
BH12 3JL,50.740008,-1.948349
TF12 5BQ,52.594063,-2.525438
DN21 4ED,53.47904,-0.595476
HU5 5YW,53.748686,-0.411337
NE27 0TD,55.0353,-1.504492
BN99 6GA,50.818561,-0.410951
KY5 8QG,56.161513,-3.330467
DD3 6JE,56.466754,-2.978072
BN99 8EH,50.82523,-0.330672
M4 7EE,53.479253,-2.218414
RG30 3JP,51.440352,-1.016102
DE56 1FN,53.034686,-1.468093
NN29 7ER,52.2892,-0.621121
BA2 2BJ,51.363885,-2.378714
LS23 6AQ,53.903153,-1.341349
B61 9JZ,52.371,-2.08
RG14 3BT,51.449717,-1.325876
BD4 7TG,53.774365,-1.733444
CF36 5RE,51.488408,-3.672236
L6 8ND,53.416884,-2.942466
NE8 2NX,54.960458,-1.617792
M7 4BS,53.510252,-2.250842
WS15 2BS,52.760927,-1.934948
WF17 8AJ,53.717898,-1.664007
BS25 1PN,51.315373,-2.817233
FY2 0GL,53.856601,-3.021833
L11 8LN,53.438123,-2.931195
TN8 7DZ,51.137478,0.111006
L12 6RJ,53.436111,-2.883643
EH11 4QL,55.920495,-3.281231
BN99 8QY,50.814126,-0.370957
ME9 8RY,51.376219,0.725588
TS5 7QJ,54.552746,-1.237653
S11 7JS,53.364,-1.517
HX1 4NS,53.725699,-1.881445
BR7 6JL,51.42596,0.06803
KT13 0PX,51.359955,-0.443666
TS8 0UF,54.513872,-1.21598
LA14 5SD,54.118784,-3.231224
WF17 6AA,53.70379,-1.634111
TF1 3HG,52.705013,-2.52788
M19 1PZ,53.425548,-2.212194
SA48 8AS,52.139447,-4.086801
HP11 2AX,51.629186,-0.751186
M34 7DL,53.436476,-2.105269
S40 4QG,53.24374,-1.462959
DL9 3HQ,54.375036,-1.735391
KT9 1RS,51.370917,-0.296968
WA2 8JT,53.411472,-2.600482
EX11 1SZ,50.752234,-3.268696
DE55 7GL,53.095817,-1.379694
BA3 2EA,51.284345,-2.481054
DL9 4HX,54.359428,-1.709178
N20 8BD,51.636864,-0.199567
CH99 9LS,53.163537,-2.902877
SA13 3YD,51.655421,-3.600022
M24 5SB,53.554642,-2.205504
HP22 6HD,51.765716,-0.742843
LU1 5FU,51.877293,-0.444903
LS26 0PG,53.75429,-1.483982
BA1 6NY,51.399475,-2.349325
IV17 0PQ,57.700916,-4.23656
BT78 5PT,54.607826,-7.375619
SK9 4HA,53.347275,-2.240796
CM0 8NT,51.64351,0.788156
DL1 2TY,54.541119,-1.538826
PH14 9QN,56.424266,-3.15853
OX4 1JW,51.749582,-1.240347
TW15 3AJ,51.444042,-0.470294
BB2 2HP,53.743952,-2.48443
SW15 1JJ,51.468874,-0.226128
PO12 4DZ,50.806824,-1.136051
RG24 4BU,51.261943,-1.083746
L25 8SF,53.375336,-2.856665
TN20 6LE,51.005122,0.219141
LL14 1AS,53.010959,-3.059855
CF47 0UP,51.73563,-3.370851
HU9 4ST,53.766507,-0.270153
SY7 9DY,52.461428,-2.622806
TS19 0LJ,54.581275,-1.323176
CM12 9QG,51.620737,0.418442
GL15 6RT,51.72979,-2.67416
G78 2JW,55.791465,-4.383431
M24 6AW,53.553666,-2.192684
W14 9NL,51.490108,-0.206204
NG4 4GJ,52.979944,-1.092712
PO8 0XQ,50.936418,-0.994965
S36 2RZ,53.471538,-1.581544
TN25 7JH,51.093696,0.895088
BH15 3PY,50.729152,-1.969642
DA7 5SZ,51.474727,0.12199
LL23 7BB,52.913781,-3.597478
WR2 4UG,52.148,-2.239
HU12 9QH,53.71685,-0.173776
EH42 1TB,55.965272,-2.597154
DL16 6HT,54.701487,-1.585548
SO40 0TG,50.870099,-1.570615
NW6 5JB,51.536477,-0.187165
DL4 1AW,54.632478,-1.654286
EX4 4AS,50.732233,-3.542406
SS8 9FS,51.53,0.58
BS22 8LD,51.346883,-2.947135
CR0 6EA,51.381863,-0.086022
PA19 1DZ,55.951606,-4.828664
TA18 7DZ,50.899024,-2.73882
SL6 6HL,51.530755,-0.741338
G65 9NW,55.981848,-4.068738
EC1N 8BQ,51.519272,-0.107851
SS7 4DW,51.570773,0.549598
DE72 2DH,52.860133,-1.384797
S60 9BD,53.429156,-1.358344
BH25 9FB,50.751983,-1.65487
W8 4ZB,51.498288,-0.198319
B38 9SE,52.396826,-1.943022
SG11 1DF,51.887174,0.009282
SW15 1HA,51.466156,-0.216487
NR20 4QL,52.756058,1.015779
MK41 0FH,52.155843,-0.412084
CM77 7UT,51.86151,0.532268
N19 3TW,51.570788,-0.135266
SN4 8AU,51.54644,-1.895545
LA5 8EH,54.1117,-2.789209
KT9 1QE,51.364802,-0.299407
SW16 6PP,51.420276,-0.144102
L13 3DA,53.415025,-2.921452
M46 0JQ,53.524151,-2.499173
B30 2EE,52.417163,-1.930145
OL2 6NL,53.566093,-2.101092
PR1 4NU,53.756559,-2.683552
SO18 5HX,50.918748,-1.334556
IP29 4DZ,52.143958,0.685795
SA2 9AL,51.61635,-3.988174
ME8 9UF,51.34279,0.596128
SM3 8LL,51.36642,-0.2165
AB32 6JQ,57.149157,-2.293307
TN21 9LQ,50.948374,0.389132
RG30 6UE,51.463899,-1.022232
DG11 2QF,55.139981,-3.210982
GU1 1JT,51.261255,-0.57853
PA23 8EJ,55.95772,-4.919482
GL51 9SW,51.922208,-2.120221
PE38 0FD,52.572593,0.274741
TD9 8PZ,55.440257,-2.778604
HP2 7HT,51.77,-0.423
AB41 8ET,57.424071,-2.040496
RG31 6SJ,51.471052,-1.046843
RG26 3NU,51.345433,-1.1273
BH8 0EP,50.758568,-1.852249
KA2 0HA,55.612185,-4.551491
EH54 7BY,55.88704,-3.530702
S18 7AB,53.261076,-1.525521
HP22 4EN,51.866176,-0.831572
CH61 2XF,53.349989,-3.118092
NE25 9PL,55.048807,-1.478876
L40 1TU,53.632146,-2.825611
NG3 3DL,52.967362,-1.124303
B16 8XQ,52.47488,-1.92895
EX16 8EZ,50.91508,-3.706168
DA1 3NQ,51.444857,0.190171
BN23 6NN,50.788292,0.30853
TS15 9TP,54.496762,-1.354634
M29 7JQ,53.49488,-2.448182
GU27 2AX,51.091156,-0.710311
SS2 6SW,51.57092,0.672668
RG8 7PW,51.503759,-1.081172
MK43 8DX,52.164039,-0.621352
HS6 5DH,57.649,-7.485
BN6 8SU,50.922,-0.113
CO10 8BJ,52.080745,0.6244
LE2 0AH,52.635785,-1.116012
BT39 0TP,54.77746,-6.126205
TS5 7NJ,54.546418,-1.238993
CA8 9ND,54.88801,-2.711076
SA10 8PT,51.743281,-3.746394
LA1 4SX,54.035216,-2.797057
WA6 7RX,53.289715,-2.712153
S61 1EG,53.428,-1.38
GU11 9JG,51.248631,-0.7611
LE4 8JL,52.673678,-1.094355
OL10 3SH,53.586635,-2.23782
LL57 4BE,53.19364,-4.111416
RG8 0TR,51.544,-1.041
G69 7NU,55.850043,-4.110085
SO16 4QQ,50.919929,-1.450741
BN3 8AR,50.850105,-0.205934
RH4 2DZ,51.231098,-0.333087
TS14 7BN,54.528549,-1.051635
L9 4SL,53.464909,-2.959678
SM3 8SA,51.356876,-0.21519
BS6 7YP,51.484027,-2.597429
BB9 9RD,53.834177,-2.203331
HA0 3QQ,51.566124,-0.310042
CA21 2YU,54.445188,-3.519313
SP7 8JU,51.00628,-2.197648
DL6 3NJ,54.405842,-1.2941
WV10 0AD,52.594818,-2.121039
EH48 3RB,55.900973,-3.714425
BT24 8YP,54.399258,-5.888552
BS48 3HP,51.413437,-2.744641
GU7 3PZ,51.198445,-0.606771
PE8 4NA,52.489704,-0.471256
IP30 9LU,52.246455,0.802715
DY5 2EB,52.470958,-2.107906
ST7 1DH,53.080901,-2.252785
WR3 8QE,52.214529,-2.204217
RH12 3QW,51.090177,-0.348381
PL4 8QD,50.376536,-4.128747
PR6 9PG,53.618346,-2.5943
SE18 3DZ,51.474205,0.069174
BT61 7EE,54.347948,-6.655375
SG1 9JG,51.896109,-0.203001
SK8 2JP,53.390664,-2.190668
AB21 0TZ,57.18946,-2.274964
SA19 8EL,51.968828,-3.868688
BH24 1DT,50.844248,-1.787013
B37 7JP,52.474,-1.73
AL6 0UU,51.847462,-0.188808
E4 8YF,51.60715,-0.026689
SW1W 9ET,51.49409,-0.152684
G9 2HL,55.86874,-4.243491
SM6 9DQ,51.353611,-0.138855
KY1 2UZ,56.130101,-3.118199
SW8 4AG,51.478238,-0.144342
AB16 6QH,57.157309,-2.181541
M14 4DX,53.455487,-2.232146
W1T 1DG,51.51805,-0.133774
YO16 7AR,54.099182,-0.20752
PH3 1RA,56.289168,-3.735887
BN1 8NX,50.861184,-0.143227
SE13 7AP,51.460158,-0.018281
CT21 4JB,51.085394,1.033638
PO32 6SL,50.7577,-1.290354
SS9 5RW,51.570389,0.651619
NR9 5LJ,52.702798,1.059759
LA2 7DS,54.119361,-2.537497
NE24 5JA,55.126097,-1.529855
BT22 2UJ,54.540362,-5.487724
OX2 9TG,51.751251,-1.298072
HA7 4EN,51.616618,-0.31084
M20 6SQ,53.419834,-2.225196
AB31 4LA,57.126026,-2.642263
CA7 1HX,54.746476,-3.237209
LU6 1GF,51.88952,-0.525117
WA7 2FL,53.321636,-2.70117
HP16 0LG,51.694972,-0.737092
CF40 2QH,51.625235,-3.450387
M40 8LF,53.49966,-2.216122
UB6 9PA,51.536302,-0.35214
TN40 1QL,50.843184,0.472187
GL54 2PU,51.881883,-1.760751
NP44 3FL,51.63662,-3.007556
LU6 1RL,51.883198,-0.562195
WS14 0LP,52.63762,-1.83608
DY13 0JQ,52.326242,-2.286857
PR2 7EU,53.793172,-2.735973
L11 2AG,53.441255,-2.91567
WN1 9UU,53.546982,-2.635088
WR6 5DL,52.173724,-2.399874
OX18 3RB,51.755404,-1.598075
WS7 0JG,52.670818,-1.900625
SP11 6TF,51.203531,-1.445516
DE56 1GN,53.026556,-1.473397
SW17 8NT,51.428299,-0.158421
IG8 9AJ,51.60337,0.027314
WV15 6HB,52.483099,-2.35392
WA7 5HG,53.32723,-2.717282
RH1 6LW,51.225267,-0.191728
BB5 4QZ,53.747646,-2.403377
NW1 0NS,51.538902,-0.14215
SN8 2HE,51.455801,-1.597212
NE24 3RT,55.108226,-1.518672
SL9 7PL,51.584246,-0.565617
CH62 6EG,53.31645,-2.97925
B15 2DQ,52.468,-1.903
ME17 2QR,51.237564,0.721508
SA4 4HW,51.659352,-4.025495
CT9 5SL,51.379553,1.381633
G72 8LQ,55.814932,-4.162724
SS14 2LL,51.573526,0.464124
NW5 9LE,51.550839,-0.1467
SA13 3UB,51.659539,-3.610461
W5 2QR,51.522397,-0.303904
LN1 1LP,53.236165,-0.550085
NE3 3HH,55.012111,-1.629702
DE23 6BB,52.905198,-1.499981
AB15 6DZ,57.147362,-2.150042
HG5 8NT,54.001631,-1.41913
BL3 5NF,53.571504,-2.451031
NP20 4EF,51.582044,-2.999313
CH49 5NB,53.372338,-3.094751
GL5 3UF,51.737541,-2.220536
GU15 2PD,51.326796,-0.746914
SY1 3DY,52.729603,-2.745
SY4 2AJ,52.831771,-2.853113
TN3 9EH,51.088,0.271
BD11 1BQ,53.752222,-1.669845
OX14 3JF,51.671056,-1.281066
W1H 4PE,51.519381,-0.163383
B45 8AH,52.380594,-1.990583
PR4 5BA,53.727472,-2.789026
NR1 2LE,52.610608,1.295659
TN6 2UL,51.065138,0.161978
DA1 5PB,51.458701,0.22582
RG24 7BJ,51.270718,-1.052054
G77 6BX,55.770008,-4.343556
SE5 0LZ,51.478027,-0.098124
BA1 4NS,51.402651,-2.394259
CA11 7HD,54.659767,-2.754006
WF17 7QP,53.708896,-1.655928
PL27 6JT,50.546372,-4.906827
NN11 2HA,52.285621,-1.149912
BR1 2JU,51.393735,0.050865
SE19 1TY,51.419977,-0.079133
BD17 7AU,53.840459,-1.765836
RM8 3LT,51.554162,0.135754
BR3 4ER,51.400478,-0.041018
IG6 2QF,51.599264,0.079013
EN2 6QB,51.654598,-0.085059
MK43 7DS,52.200342,-0.602041
BR3 4NL,51.405787,-0.050928
BH16 6NE,50.75423,-2.075336
LA3 3DR,54.059464,-2.859808
NE23 3BQ,55.105701,-1.582366
S65 4LW,53.439075,-1.256716
B98 8DW,52.307848,-1.938252
S13 7JS,53.358709,-1.371362
SG7 5FF,52.03827,-0.153945
TS29 6HT,54.713891,-1.425202
BH22 0BW,50.818146,-1.877471
NW4 4AX,51.587423,-0.229887
NR9 5JP,52.702898,1.128358
LE3 3PG,52.624924,-1.219377
KY5 9BG,56.121087,-3.313741
NN7 4BZ,52.24005,-0.986084
DN32 7SQ,53.570895,-0.075138
BD16 4LQ,53.850621,-1.8347
L2 1TD,53.405089,-2.987242
SG12 9GZ,51.813777,-0.030472
NG34 0TZ,52.890821,-0.457791
SW16 2SU,51.43279,-0.126302
SN3 3FW,51.560591,-1.762759
SK1 4JL,53.404688,-2.136386
S81 9LD,53.361191,-1.119798
WS12 4FR,52.715996,-2.012433
CH47 7BZ,53.404273,-3.153302
LE12 8PH,52.753858,-1.15034
CH3 9FH,53.120514,-2.776549
EX17 4HW,50.864101,-3.580918
DT9 6RY,50.928128,-2.585978
LU2 9NE,51.877868,-0.375741
WR11 4HE,52.092441,-1.943394
ST11 9EA,52.981324,-2.071882
AB41 6ED,57.320141,-2.007294
SW18 5DT,51.44098,-0.201395
IG1 2UF,51.550735,0.081271
TF13 6BZ,52.595047,-2.563597
CH8 8BU,53.231548,-3.187036
HG5 9EL,54.019929,-1.465653
G68 9DU,55.934752,-4.040482
S18 8WS,53.302739,-1.508106
L22 6QN,53.482401,-3.040077
GL6 0RA,51.694506,-2.221874
SP2 8DJ,51.054379,-1.796567
TA6 7LJ,51.12657,-3.022431
DA11 9LE,51.442649,0.353255
CH2 1PQ,53.209098,-2.874743
DL14 8HX,54.665777,-1.619106
B14 4PB,52.40583,-1.877804
SL7 9DX,51.570797,-0.775166
EH32 9LW,55.956047,-2.983459
WF1 2HW,53.684741,-1.501428
LS9 0LG,53.792209,-1.493703
BA4 6JY,51.149349,-2.506941
HX3 5SR,53.740709,-1.881721
RG41 2SS,51.413459,-0.850295
HR9 7SD,51.928511,-2.497018
SW20 0YW,51.417012,-0.213582
GU31 4FL,50.995833,-0.941955
UB1 1DW,51.50753,-0.379433
CV22 7PA,52.364385,-1.282675
PE32 2YD,52.727786,0.785344
MK10 1ND,52.030568,-0.689958
GL7 6LH,51.726066,-2.083664
ME8 9QF,51.346351,0.592912
RG7 6PE,51.427112,-1.184301
W5 3BJ,51.528016,-0.287796
KT12 5HF,51.365108,-0.404318
LE2 1TU,52.618038,-1.117093
SS6 7NW,51.577129,0.615874
B16 0PJ,52.473342,-1.930233
NG5 4JW,52.991232,-1.130792
DN22 9BG,53.366902,-0.858796
BT43 6JH,54.871064,-6.277183
KT23 3HD,51.284209,-0.385743
ME3 9QU,51.454303,0.631976
HD4 7JU,53.616213,-1.804884
NW4 4BG,51.588,-0.229
WS13 7BN,52.688664,-1.842946
TF9 1JQ,52.905864,-2.479901
DL1 4DF,54.516443,-1.54173
WN6 8EQ,53.568995,-2.69834
N17 0UR,51.602,-0.051
BA5 1BS,51.224954,-2.670966
NG24 4LP,53.057986,-0.811616
RM7 0YY,51.560266,0.181328
ML5 2RZ,55.896166,-4.055905
NR22 6DD,52.898538,0.874492
S75 4LX,53.543565,-1.564491
EN3 6SY,51.675914,-0.030283
BB5 6NZ,53.766563,-2.340813
BD21 2PN,53.869436,-1.9162
HP13 5AX,51.6442,-0.734875
EX20 2BB,50.78768,-3.902576
CT5 1JF,51.359189,1.02639
NG32 2NG,52.966831,-0.612328
RG25 2SA,51.229938,-0.997007
SN10 1AB,51.35262,-1.997323
LS16 7JP,53.855972,-1.6245
BB2 5HS,53.72539,-2.536762
NW6 5SA,51.536828,-0.192443
M50 2BH,53.472077,-2.29988
DN4 9EZ,53.495872,-1.166365
CH3 9NQ,53.11852,-2.725322
S20 5ET,53.328295,-1.365398
NN8 1JL,52.304581,-0.681599
BN41 2DL,50.841926,-0.208009
NE22 5AD,55.129359,-1.589521
S40 2GF,53.227604,-1.426131
BR2 0PL,51.398176,0.002819
WA14 3LX,53.376533,-2.367977
NG4 2GG,52.96079,-1.083689
CV23 0HE,52.422945,-1.289357
CF62 5AJ,51.392919,-3.268792
B50 4AG,52.164663,-1.859239
CR2 8HD,51.350981,-0.046907
LN11 0LQ,53.378609,-0.004424
NG12 3HN,52.914433,-1.044023
GL51 7EU,51.896854,-2.110388
BN1 8NB,50.856736,-0.151971
W11 3AW,51.50906,-0.207219
TS8 0AJ,54.498051,-1.207157
OX16 9SJ,52.053431,-1.327142
OX4 2BW,51.73443,-1.178362
OX1 9YW,51.750236,-1.267348
G72 9YQ,55.792528,-4.099954
BL8 3HW,53.609233,-2.344229
IP13 9HG,52.226561,1.332795
PE1 5AZ,52.569733,-0.228709
AL6 9UJ,51.840264,-0.223907
CT1 3AA,51.270059,1.106472
OL14 6AR,53.713152,-2.085628
ST6 3FB,53.043222,-2.201629
BS1 2LX,51.458435,-2.594546
PO7 5LX,50.867,-1.042
NG21 9FQ,53.159372,-1.122226
BB2 3HJ,53.73782,-2.470518
NE21 5JP,54.954188,-1.710103
BR7 5RY,51.405885,0.063616
EH1 3HP,55.956141,-3.189784
TQ13 9DT,50.581133,-3.671215
B6 5HF,52.502741,-1.895391
LL61 5JJ,53.223829,-4.204795
BA9 9LZ,51.059796,-2.402653
DT3 6DQ,50.648116,-2.423803
LL18 4FH,53.317749,-3.45514
TQ10 9BD,50.427161,-3.833288
NG16 2FT,53.011117,-1.28476
B31 4BP,52.40019,-1.968929
RH16 2HS,51.015361,-0.078906
TR13 8JW,50.096787,-5.272533
MK44 3JF,52.156587,-0.355572
IP23 7DB,52.323535,1.147172
S21 1BW,53.323146,-1.330975
BS35 4PY,51.5583,-2.660759
ME3 7EA,51.415458,0.452592
CA14 1HZ,54.661208,-3.526807
SY4 3LE,52.814455,-2.726376
NR6 7BB,52.665795,1.296233
B42 1HW,52.537296,-1.929734
EH6 7EQ,55.971,-3.17
NP13 2PE,51.722188,-3.127223
CH66 3PL,53.280227,-2.934132
HR9 6NF,51.923513,-2.656323
CV23 0WU,52.400648,-1.245916
CF64 3LY,51.435952,-3.1929
IP9 1NL,51.969165,1.251396
PL21 0XW,50.401628,-3.876052
DD3 7SW,56.477232,-2.967011
DH2 3LJ,54.862184,-1.635921
E17 4RZ,51.58815,-0.020381
TQ12 5BN,50.505616,-3.581942
WS15 1AL,52.749094,-1.929781
B21 9NT,52.509925,-1.935465
RH10 7BL,51.112928,-0.156085
BS2 9QW,51.467197,-2.579385
BR6 9AA,51.372108,0.101063
NG20 9LL,53.237084,-1.156417
HR8 2RX,52.081073,-2.534406
CO5 0NE,51.821203,0.741954
GL51 0TS,51.895682,-2.13134
ST15 8JU,52.902694,-2.149803
EX22 7NL,50.867946,-4.364877
M14 7NR,53.449607,-2.237565
NG8 4BZ,52.956525,-1.239917
DE4 3AB,53.144296,-1.555083
PO8 9EP,50.902399,-1.004443
NW1W 9UB,51.530783,-0.13543
SP4 9DR,51.191822,-1.762664
BL9 7JE,53.588837,-2.255371
BS30 5QW,51.455534,-2.431602
YO8 8NU,53.728387,-0.982478
BN27 2DT,50.857258,0.258422
EN11 8HQ,51.763997,-0.010249
EN3 4ER,51.642142,-0.047269
SY21 7AH,52.657317,-3.145973
PE28 2LW,52.402601,-0.075986
OL9 6PY,53.544619,-2.137667
B37 5PJ,52.471858,-1.754109
PH3 1FD,56.295627,-3.710874
LS14 6AZ,53.809371,-1.469897
B98 7LS,52.295274,-1.928342
OX13 6GH,51.613587,-1.306508
NG2 3GX,52.947,-1.129
DL15 9TB,54.729469,-1.748214
WS15 3QD,52.749724,-1.875853
PE29 9UT,52.327884,-0.181821
CV12 0DG,52.472421,-1.497242
CM12 0DW,51.631178,0.414041
NW8 9JA,51.531276,-0.171887
CH47 0NN,53.399512,-3.160378
ML8 4PY,55.730105,-3.812066
DY9 9QE,52.409,-2.115
NE4 5SD,54.977865,-1.629892
HP4 1PH,51.808092,-0.557841
DT4 0TH,50.615297,-2.479395
DY9 0NP,52.419723,-2.142541
PE21 8NG,52.987383,-0.041874
L36 9GE,53.410971,-2.843706
BD14 6PW,53.777539,-1.827703
NE1 4DN,54.968991,-1.622616
SK23 0JF,53.325848,-1.909293
IG5 0NW,51.596672,0.05715
ME13 7AH,51.315455,0.891654
BS21 6RL,51.44598,-2.799504
SG12 9XL,51.811053,-0.032679
RG2 8JF,51.422645,-0.954567
BH23 7AW,50.764121,-1.771524
AL5 4PT,51.826258,-0.352503
S13 8LL,53.360618,-1.405293
W5 5AH,51.512582,-0.306764
SW1E 5RS,51.49742,-0.141604
B69 1RG,52.507983,-2.046043
HD7 6DN,53.601486,-1.932929
HD8 0US,53.615455,-1.703079
IP17 2JL,52.282171,1.459656
GU32 3PF,51.00793,-0.966452
BT38 7LT,54.726953,-5.788176
GU34 4PH,51.16805,-0.900531
UB8 2DF,51.543565,-0.479779
DN36 4RL,53.529482,-0.01646
NG5 7EL,53.00205,-1.128847
KT12 3DR,51.381021,-0.396048
N16 6EU,51.571374,-0.067043
LE14 2BQ,52.70947,-0.841466
ST13 5LW,53.10302,-2.021736
KT11 2PN,51.336449,-0.378066
G41 3XG,55.831571,-4.279946
AL4 9LS,51.769797,-0.318273
RG8 0SY,51.546343,-1.038479
WD4 9HG,51.712126,-0.459472
PO3 5ET,50.824052,-1.060487
GU12 6RT,51.248391,-0.721164
DN39 6TZ,53.619374,-0.297917
TA19 9EL,50.927037,-2.90113
HD3 3EQ,53.658239,-1.820714
LL74 8PY,53.314493,-4.22454
DT3 6AX,50.644478,-2.453754
IV30 6AD,57.636114,-3.310683
GU52 8DA,51.258309,-0.830364
FY5 1LZ,53.871446,-3.043153
LN4 1GL,53.209649,-0.456249
RG22 5PS,51.246242,-1.140712
LS12 3ES,53.795106,-1.595593
LS6 2FA,53.816861,-1.562504
NE47 6JG,54.97405,-2.247768
B71 1DL,52.533514,-1.995608
WF14 9PP,53.678375,-1.693145
M5 4UL,53.480283,-2.291334
ML3 8DR,55.758763,-4.061496
LN7 6LQ,53.523631,-0.421973
RG31 6NR,51.470495,-1.039253
CV4 9ED,52.408757,-1.573718
BN23 5UQ,50.791322,0.322188
G71 6BF,55.83515,-4.085836
PR3 5DL,53.81058,-2.724493
PO8 8UY,50.895947,-1.024118
SS15 4JD,51.589719,0.45013
ME10 3QR,51.344402,0.755394
MK18 4LJ,51.963626,-1.041935
HR2 7UT,52.038848,-2.74397
W1T 6HN,51.521755,-0.139994
PO9 3PR,50.8569,-1.004844
SO23 5EH,51.067557,-1.297333
B23 5QQ,52.538174,-1.842245
WR9 8UH,52.252447,-2.159948
AL4 9LP,51.77,-0.319
WS7 9LL,52.68523,-1.914306
HD9 5NN,53.592271,-1.850877
CT12 6TN,51.351563,1.404508
WD4 8BE,51.724272,-0.464199
BS8 1FG,51.45654,-2.606339
LL57 4UG,53.198858,-4.133472
NR2 2JA,52.620672,1.283012
DN11 9QH,53.43209,-1.100783
NE6 5LA,54.986241,-1.57526
BS16 7HL,51.489219,-2.474898
WR5 3TF,52.1718,-2.202852
ML1 3PG,55.794512,-4.012545
SO14 5BQ,50.902114,-1.393796
WV98 1FT,52.364008,-2.236936
EH10 5LN,55.92389,-3.223011
CM20 3JY,51.774348,0.111824
BT45 7EL,54.816884,-6.808281
OL5 9LE,53.513335,-2.027377
IP14 1FE,52.188214,0.991653
DL5 7JN,54.628,-1.61
RH20 4QB,50.922703,-0.460079
EH16 6SJ,55.909321,-3.16117
SP5 3LN,50.978341,-1.74619
NP20 2JS,51.571429,-2.9882
HD8 0PD,53.608717,-1.734684
CO15 4RG,51.810188,1.15145
TS18 3RJ,54.535732,-1.341733
GU7 1SD,51.179601,-0.617755
M46 0SG,53.52969,-2.494396
EH17 8HY,55.903448,-3.149319
SW2 1SW,51.457355,-0.117192
RH11 7DR,51.11737,-0.192858
L39 3AE,53.567584,-2.886593
WV6 8YE,52.600557,-2.133398
TN40 2LJ,50.853893,0.476533
PL8 1LW,50.335587,-3.948194
BT49 0LL,55.150956,-6.907798
E5 0EJ,51.555285,-0.038196
HG1 1TT,53.992311,-1.537587
SE14 6JD,51.481232,-0.041001
BA16 9SL,51.131426,-2.748212
ST18 0XT,52.803335,-2.034356
KA6 6LR,55.449143,-4.531194
WF6 1QB,53.703627,-1.405181
RM3 9SF,51.60333,0.246774
NE46 1XT,54.974688,-2.094938
CM8 2JW,51.812268,0.632781
YO24 1UR,53.931722,-1.112911
L13 7DQ,53.423228,-2.91731
DY10 2RB,52.395968,-2.239223
SO15 3LY,50.921257,-1.433568
TN16 3LH,51.309707,0.039941
B16 8AT,52.478532,-1.917946
S80 2UP,53.296351,-1.103742
M19 2NX,53.43946,-2.192257
S60 2SQ,53.422752,-1.340954
LL13 7HQ,53.035741,-2.992488
S74 9NF,53.498702,-1.429007
L18 9UD,53.369,-2.894
SR3 1AE,54.890799,-1.409854
ST10 2LT,52.987189,-2.010684
CA1 1NL,54.89264,-2.930197
SK3 9RB,53.396566,-2.174769
CF83 3NX,51.61367,-3.227437
RH17 5GJ,51.015278,-0.196787
WF6 1NN,53.69939,-1.415434
DT3 5ES,50.628597,-2.462748
PR2 2JT,53.770766,-2.726978
BT76 0XP,54.431059,-7.214285
CT13 0BG,51.270186,1.331935
CF10 3UW,51.465743,-3.193634
DG8 8BS,54.785419,-4.364736
LE5 1PZ,52.658716,-1.059546
BD97 1AH,53.802636,-1.755861
N1 2AW,51.543732,-0.101197
CM3 2LU,51.766011,0.60923
BA2 5EL,51.36044,-2.343886
BA5 2JN,51.213962,-2.663662
CH63 8NW,53.362873,-3.018709
RH2 7EJ,51.231287,-0.187869
DN1 2NQ,53.527187,-1.1233
PO4 9EA,50.79176,-1.067093
NG19 0EX,53.152706,-1.168314
LE11 4YA,52.775088,-1.201559
HP27 9FH,51.735685,-0.862317
LE13 1TN,52.769348,-0.883404
SA3 1LQ,51.550292,-4.202968
OX15 5HU,52.050958,-1.540643
NG31 8BY,52.916931,-0.639818
BN3 8JR,50.850077,-0.190151
